Customer_ID,cluster_kmeans,dist_to_centroid,Age,Gender,Married,Dependents,Contract,Tenure_in_Months,Offer,Payment_Method,Monthly_Charge,Total_Charges,Avg_Monthly_GB_Download,Total_Long_Distance_Charges,Total_Revenue,Internet_Service,Streaming_TV,Streaming_Movies,Streaming_Music,Premium_Tech_Support,Device_Protection_Plan,Online_Security,Online_Backup,Referred_a_Friend,Number_of_Referrals,Satisfaction_Score,Unlimited_Data,Paperless_Billing,tenure_bucket,avg_revenue_per_month,total_spend_ratio,is_high_spender,num_services,monthly_charge_x_tenure,log_total_revenue
1086-LXKFY,0,1124.382200342694,46,Female,1,0,Month-to-Month,1,Offer E,Credit Card,69.1,69.1,19,16.55,85.65,1,0,0,0,0,0,0,0,1,1,1,1,1,0-12 Months,85.65,0.8067717454757733,0,1,69.1,4.4618770161616155
4191-XOVOM,1,754.2872142656552,25,Male,0,0,Month-to-Month,63,Offer B,Bank Withdrawal,105.4,6713.2,73,1431.99,8275.19,1,1,1,1,1,0,0,1,0,0,4,0,0,48+ Months,131.35222222222222,0.8112442131238073,1,6,6640.200000000001,9.021137996552605
8676-OOQEJ,0,1052.282340192095,52,Male,0,0,Month-to-Month,4,No Offer,Bank Withdrawal,30.5,118.4,22,0.0,118.4,1,0,0,0,1,0,0,0,0,0,4,1,0,0-12 Months,29.6,1.0,0,2,122.0,4.782479200958502
2387-KDZQY,0,315.76843630610165,46,Male,0,0,One Year,17,No Offer,Credit Card,20.1,279.5,0,537.2,816.7,0,0,0,0,0,0,0,0,0,0,4,0,1,12-24 Months,48.04117647058824,0.3422309293498224,0,0,341.70000000000005,6.706495521167931
3654-ARMGP,1,1810.3608254544642,60,Female,0,0,Two Year,61,No Offer,Credit Card,88.65,5321.25,22,1194.38,6515.63,1,1,1,1,1,1,0,1,0,0,4,1,0,48+ Months,106.81360655737706,0.8166900207654517,1,7,5407.650000000001,8.782112650131108
6861-OKBCE,0,586.6946349975142,62,Female,0,1,Month-to-Month,11,Offer D,Credit Card,20.1,221.35,0,363.66,585.01,0,0,0,0,0,0,0,0,0,0,2,0,0,0-12 Months,53.18272727272727,0.37836960051964924,0,0,221.10000000000002,6.373336854277826
5729-KLZAR,0,559.9531394658284,22,Female,1,0,Month-to-Month,4,Offer E,Bank Withdrawal,80.85,302.75,59,177.12,519.87,1,0,1,1,0,0,0,0,1,1,1,0,0,0-12 Months,129.9675,0.5823571277434744,1,3,323.4,6.255500490464483
1897-OKVMW,1,77.12980533064092,44,Female,1,1,Two Year,64,No Offer,Mailed Check,90.6,5817.45,19,2368.0,8185.45,1,1,1,1,1,1,1,1,1,3,4,1,1,48+ Months,127.89765625,0.7107061920847357,1,8,5798.4,9.010235627444699
2587-YNLES,0,953.5931728371834,52,Female,1,1,Two Year,6,Offer E,Credit Card,20.1,100.35,0,150.3,250.65,0,0,0,0,0,0,0,0,1,4,4,0,0,0-12 Months,41.775,0.400359066427289,0,0,120.60000000000001,5.528039233222369
3963-RYFNS,1,4829.410305429379,25,Female,0,0,Two Year,72,Offer A,Bank Withdrawal,116.45,8013.55,51,3493.44,11596.99,1,1,1,1,1,1,1,1,0,0,4,0,1,48+ Months,161.06930555555556,0.6910025791175124,1,8,8384.4,9.35858708621839
8413-YNHNV,1,1484.1173577396203,42,Male,0,0,Two Year,69,No Offer,Credit Card,90.65,6322.1,22,3272.67,9594.77,1,1,1,1,1,1,1,1,0,0,3,1,0,48+ Months,139.05463768115942,0.6589110525838556,1,8,6254.85,9.169077655352208
6469-QJKZW,0,958.2948082151333,35,Female,1,0,Month-to-Month,4,No Offer,Bank Withdrawal,20.15,91.4,0,183.36,274.76,0,0,0,0,0,0,0,0,1,5,3,0,0,0-12 Months,68.69,0.3326539525403989,0,0,80.6,5.61953092220861
0378-CJKPV,1,1994.7472115483888,56,Female,1,0,Two Year,72,No Offer,Credit Card,112.1,7965.95,18,328.32,8275.39,1,1,1,1,1,1,1,1,1,1,4,1,0,48+ Months,114.93597222222222,0.962607200385722,1,8,8071.2,9.02116216196972
8561-NMTBD,1,1876.4322853837893,20,Female,1,1,One Year,67,No Offer,Credit Card,112.35,7388.45,52,1367.47,8755.92,1,1,1,1,1,1,0,1,1,3,4,1,1,48+ Months,130.68537313432836,0.8438233789253442,1,7,7527.45,9.077599523931791
8887-IPQNC,0,546.856578772291,61,Female,1,0,Month-to-Month,7,No Offer,Credit Card,44.25,313.45,24,220.01,533.46,1,0,0,0,0,0,0,0,1,4,5,0,1,0-12 Months,76.20857142857143,0.5875791999400142,0,1,309.75,6.281256891369122
4612-SSVHJ,0,1941.721334019749,74,Female,0,0,One Year,20,Offer D,Bank Withdrawal,81.45,1671.6,21,463.6,2135.2,1,0,1,1,0,0,0,0,0,0,5,1,1,12-24 Months,106.75999999999999,0.7828774822030723,1,3,1629.0,7.666783828655595
8450-JOVAH,0,1053.0829480798566,62,Male,1,1,Month-to-Month,2,No Offer,Credit Card,56.7,113.55,53,11.34,124.89,1,0,0,0,0,0,1,0,1,1,1,1,0,0-12 Months,62.445,0.9092000960845544,0,2,113.4,4.835408509778168
1853-UDXBW,0,1104.8697897020593,38,Male,1,0,Month-to-Month,1,No Offer,Bank Withdrawal,70.0,70.0,4,38.8,108.8,1,0,0,0,0,0,0,0,1,1,2,1,1,0-12 Months,108.8,0.6433823529411765,0,1,70.0,4.69866052907543
8174-TBVCF,1,1176.667640630918,30,Female,1,0,Two Year,70,Offer A,Credit Card,94.8,6859.05,59,1852.9,8711.95,1,1,1,1,1,1,1,1,1,7,3,1,1,48+ Months,124.45642857142859,0.7873151246276665,1,8,6636.0,9.072565703663232
3716-LRGXK,1,1058.9597343563464,27,Male,1,0,Two Year,60,No Offer,Credit Card,101.15,6067.4,48,603.0,6670.4,1,1,1,1,0,1,0,0,0,0,3,1,0,48+ Months,111.17333333333333,0.9096006236507556,1,5,6069.0,8.805585011937259
8766-PAFNE,1,775.0198491183755,21,Male,1,0,Two Year,71,Offer A,Credit Card,79.1,5564.85,27,1989.42,7554.27,1,1,1,1,1,1,0,1,1,6,5,1,1,48+ Months,106.39816901408452,0.7366496034692962,0,7,5616.099999999999,8.930000611990161
4654-GGUII,0,22.434358452955166,28,Female,0,0,One Year,18,No Offer,Credit Card,40.2,711.95,48,0.0,801.95,1,0,0,0,1,0,1,1,0,0,4,0,1,12-24 Months,44.55277777777778,0.8877735519670803,0,4,723.6,6.6882924455075
2506-TNFCO,0,1126.9082369678717,76,Female,1,0,Month-to-Month,1,No Offer,Bank Withdrawal,69.55,69.55,22,12.46,82.01,1,0,0,0,0,0,0,0,1,1,2,1,1,0-12 Months,82.01,0.8480673088647726,0,1,69.55,4.418961082466945
9530-GRMJG,1,442.15544373306784,63,Male,1,1,Two Year,70,No Offer,Bank Withdrawal,84.1,5979.7,24,2718.1,8697.8,1,1,1,1,1,1,0,1,1,4,4,1,1,48+ Months,124.2542857142857,0.6874956885649245,1,7,5887.0,9.070940364094833
4201-JMNGR,0,1139.327515324032,66,Female,0,0,Month-to-Month,1,Offer E,Bank Withdrawal,55.8,55.8,22,26.22,82.02,1,0,0,0,0,1,1,0,0,0,1,1,1,0-12 Months,82.02,0.6803218727139722,0,3,55.8,4.419081542624893
3841-CONLJ,0,1196.148868452562,33,Female,1,0,Month-to-Month,1,No Offer,Bank Withdrawal,35.0,35.0,14,0.0,35.0,1,0,1,1,0,0,0,0,1,9,3,1,0,0-12 Months,35.0,1.0,0,3,35.0,3.58351893845611
3419-SNJJD,1,669.104036933998,78,Female,1,0,Month-to-Month,65,Offer B,Bank Withdrawal,105.25,6786.4,28,1195.35,7981.75,1,1,1,0,0,1,1,0,1,3,1,1,0,48+ Months,122.79615384615384,0.8502396091082782,1,5,6841.25,8.985038242607763
8639-NHQEI,1,625.6048643453842,26,Female,1,1,Two Year,72,No Offer,Bank Withdrawal,95.9,6954.15,59,853.2,7807.35,1,1,0,0,0,0,1,1,1,9,3,1,1,48+ Months,108.43541666666667,0.8907183615439297,1,4,6904.8,8.962948952907954
2037-SGXHH,2,1862.8087034735697,25,Male,1,0,Month-to-Month,38,No Offer,Bank Withdrawal,94.65,3624.3,30,1888.6,5512.9,1,1,0,0,0,1,0,1,1,1,2,1,1,24-48 Months,145.07631578947368,0.6574216836873515,1,4,3596.7000000000003,8.615027455764592
6598-RFFVI,0,1176.926900544635,56,Male,0,0,One Year,2,No Offer,Credit Card,19.3,28.3,0,31.58,59.88,0,0,0,0,0,0,0,0,0,0,3,0,0,0-12 Months,29.94,0.4726118904475618,0,0,38.6,4.1089047135534305
8080-DDEMJ,0,1166.4979375869361,71,Male,0,0,Month-to-Month,1,Offer E,Bank Withdrawal,45.1,45.1,14,15.28,60.38,1,0,0,0,0,0,0,0,0,0,2,1,0,0-12 Months,60.38,0.7469360715468698,0,1,45.1,4.1170840491915905
2027-WKXMW,1,845.9122632433928,49,Female,1,0,Month-to-Month,63,Offer B,Bank Withdrawal,108.75,6871.7,26,1283.31,8155.01,1,1,1,1,1,1,0,1,1,10,5,1,1,48+ Months,129.44460317460317,0.8426353861000783,1,7,6851.25,9.006510357784816
2321-OMBXY,2,679.180284621182,55,Female,1,0,One Year,38,Offer C,Credit Card,80.3,3058.65,19,1601.32,4659.97,1,1,1,1,1,0,1,1,1,1,1,1,0,24-48 Months,122.63078947368422,0.6563668864821018,1,7,3051.4,8.446978859964986
1599-MMYRQ,1,1389.211413465343,27,Male,1,1,One Year,62,No Offer,Credit Card,81.45,4983.05,41,2459.54,7428.44,1,0,0,0,0,0,1,1,1,1,3,1,1,48+ Months,119.81354838709677,0.6708070604326077,1,3,5049.900000000001,8.913205764750204
1834-ABKHQ,2,927.7057427918301,59,Female,1,1,One Year,52,Offer B,Bank Withdrawal,50.95,2610.65,29,521.56,3132.21,1,0,0,0,0,1,0,0,1,2,4,1,1,48+ Months,60.23480769230769,0.8334849834461929,0,2,2649.4,8.049813317113166
6919-ELBGL,1,3359.6996514546718,75,Male,1,0,Two Year,72,Offer A,Bank Withdrawal,114.95,8196.4,2,1539.36,9735.76,1,1,1,0,1,1,1,1,1,3,3,1,1,48+ Months,135.2188888888889,0.8418859955463158,1,7,8276.4,9.183663692426036
4906-ZHGPK,2,2734.6571919357475,49,Male,1,0,One Year,54,No Offer,Bank Withdrawal,70.7,3770.0,28,2616.3,6386.3,1,1,0,0,1,0,0,1,1,3,3,1,1,48+ Months,118.26481481481481,0.5903261669511297,0,4,3817.8,8.762066922867156
0356-ERHVT,0,261.20372596200696,54,Male,1,0,Month-to-Month,11,Offer D,Bank Withdrawal,45.9,521.9,6,142.45,664.35,1,0,0,0,0,0,0,0,1,1,5,1,1,0-12 Months,60.39545454545455,0.7855798901181605,0,1,504.9,6.500313217989752
6856-RAURS,0,950.3599585375878,50,Female,0,0,Month-to-Month,2,No Offer,Credit Card,74.9,136.05,25,82.16,218.21,1,0,0,0,0,0,0,0,0,0,4,1,1,0-12 Months,109.105,0.6234819669126072,0,1,149.8,5.390030174471236
5055-MGMGF,1,2019.9569363301325,35,Female,1,0,Month-to-Month,65,Offer B,Bank Withdrawal,105.05,6914.95,23,2646.15,9621.1,1,1,1,1,0,1,1,0,1,3,3,0,1,48+ Months,148.0169230769231,0.7187275883215016,1,6,6828.25,9.171817815055114
6905-NIQIN,0,1157.368804582792,26,Male,0,0,Month-to-Month,1,Offer E,Credit Card,50.65,50.65,59,14.78,65.43,1,0,0,1,0,0,0,1,0,0,1,1,0,0-12 Months,65.43,0.7741097355952926,0,3,50.65,4.19614876167715
9364-YKUVW,0,540.9343313073305,53,Male,0,0,Month-to-Month,15,No Offer,Mailed Check,19.8,309.4,0,241.95,551.35,0,0,0,0,0,0,0,0,0,0,5,0,1,12-24 Months,36.75666666666667,0.5611680420785344,0,0,297.0,6.314181903318284
1345-ZUKID,0,437.9491199960298,24,Male,0,0,One Year,14,Offer D,Mailed Check,19.35,324.8,0,364.28,689.08,0,0,0,0,0,0,0,0,0,0,3,0,0,12-24 Months,49.220000000000006,0.47135310849248274,0,0,270.90000000000003,6.536807532899533
6234-PFPXL,2,1441.672101115931,42,Male,1,0,Month-to-Month,22,No Offer,Credit Card,95.9,2234.95,29,783.64,3018.59,1,1,0,0,1,0,1,0,1,6,3,1,0,12-24 Months,137.20863636363637,0.7403953501469228,1,4,2109.8,8.012876339563073
1930-QPBVZ,1,100.4144534198922,31,Male,1,1,Two Year,68,Offer A,Bank Withdrawal,95.1,6683.4,18,631.72,7315.12,1,0,1,1,1,0,1,1,1,3,3,1,0,48+ Months,107.57529411764706,0.9136418814728945,1,6,6466.799999999999,8.897835411781925
2604-IJPDU,2,2099.520628234056,32,Female,1,0,Month-to-Month,20,Offer D,Bank Withdrawal,96.55,1901.65,15,571.4,2473.05,1,1,0,0,1,0,1,1,0,0,3,1,1,12-24 Months,123.6525,0.7689492731647156,1,5,1931.0,7.813611762934144
8456-QDAVC,0,1724.2390653367302,57,Male,0,0,Month-to-Month,19,No Offer,Bank Withdrawal,78.7,1495.1,13,561.45,2029.71,1,1,0,0,0,0,0,0,0,0,3,1,1,12-24 Months,106.82684210526315,0.7366076927245764,0,2,1495.3,7.616140764580849
4325-NFSKC,0,2032.9107010699345,68,Male,0,0,Month-to-Month,19,Offer D,Bank Withdrawal,90.6,1660.0,25,534.28,2194.28,1,1,0,0,0,0,1,0,0,0,1,1,1,12-24 Months,115.4884210526316,0.7565123867510071,1,3,1721.3999999999999,7.694064880016219
6629-LADHQ,0,997.4212193292442,42,Female,0,0,Month-to-Month,2,Offer E,Credit Card,50.95,123.05,24,73.92,196.97,1,0,0,0,0,0,1,0,0,0,3,1,0,0-12 Months,98.485,0.6247144235162715,0,2,101.9,5.28811550406344
4007-NHVHI,1,781.819823921659,69,Female,0,0,Two Year,56,No Offer,Bank Withdrawal,96.85,5219.65,18,2613.52,7833.17,1,0,1,1,0,0,1,1,0,0,3,1,1,48+ Months,139.87803571428572,0.6663521920244294,1,5,5423.599999999999,8.966250214271156
6838-HVLXG,0,525.5855194402166,26,Female,0,0,Month-to-Month,12,No Offer,Mailed Check,20.3,246.7,0,387.84,634.54,0,0,0,0,0,0,0,0,0,0,3,0,0,12-24 Months,52.87833333333333,0.38878557695338356,0,0,243.60000000000002,6.454475031213618
7649-SIJJF,1,1686.5387154832397,36,Male,1,0,Two Year,71,Offer A,Credit Card,80.1,5585.4,20,778.87,6364.27,1,0,1,1,1,1,1,1,1,5,3,1,1,48+ Months,89.63760563380282,0.8776183285749974,1,7,5687.099999999999,8.758611929573366
6891-JPYFF,1,2166.000990770747,57,Female,1,1,Month-to-Month,48,Offer B,Credit Card,105.25,4997.5,53,1459.68,6455.52,1,1,1,1,0,0,1,1,1,1,3,1,1,48+ Months,134.49,0.774143678588247,1,6,5052.0,8.772845751935437
3754-DXMRT,0,1029.7482266833476,78,Male,0,0,Month-to-Month,2,No Offer,Bank Withdrawal,44.15,92.65,25,87.32,179.97,1,0,0,0,0,0,0,0,0,0,2,1,1,0-12 Months,89.985,0.5148080235594822,0,1,88.3,5.19833127167211
5630-AHZIL,0,809.6288074746872,51,Female,0,1,Month-to-Month,3,Offer E,Bank Withdrawal,64.5,177.4,56,118.65,356.05,1,0,1,1,1,0,1,0,0,0,3,0,1,0-12 Months,118.68333333333334,0.498244628563404,0,5,193.5,5.877875827995119
2483-XSSMZ,2,1770.58416535834,22,Female,0,0,One Year,39,No Offer,Bank Withdrawal,47.85,1886.4,82,987.87,2944.27,1,0,0,0,0,0,1,0,0,0,3,0,1,24-48 Months,75.49410256410256,0.6407021095212057,0,2,1866.15,7.987955772698198
5955-ERIHD,0,2083.437637065392,53,Male,1,0,Month-to-Month,18,Offer D,Bank Withdrawal,94.7,1687.95,20,566.82,2254.77,1,1,1,1,0,0,0,0,1,1,1,1,1,12-24 Months,125.265,0.7486129405660001,1,4,1704.6000000000001,7.7212466570660485
7340-KEFQE,0,1753.0795196920772,23,Female,1,1,Two Year,51,Offer B,Bank Withdrawal,34.2,1782.0,27,0.0,1772.61,1,0,0,1,1,0,1,0,1,7,4,1,0,48+ Months,34.75705882352941,1.00529727351194,0,4,1744.2,7.480772296536094
8071-SBTRN,1,2593.618575865503,63,Female,0,0,Two Year,70,No Offer,Credit Card,111.15,7737.55,17,1620.5,9311.79,1,1,1,1,0,1,1,1,0,0,4,1,1,48+ Months,133.02557142857145,0.8309412046448641,1,7,7780.5,9.139144003142544
0975-VOOVL,0,1093.706514557245,34,Female,0,0,Month-to-Month,3,No Offer,Credit Card,29.2,98.5,22,0.0,98.5,1,0,0,0,0,0,0,1,0,0,4,1,0,0-12 Months,32.833333333333336,1.0,0,2,87.6,4.600157644164547
6874-SGLHU,2,431.8260148866568,44,Male,0,0,One Year,30,No Offer,Bank Withdrawal,97.0,3021.3,16,365.1,3386.4,1,1,1,1,0,0,0,1,0,0,5,1,1,24-48 Months,112.88000000000001,0.892186392629341,1,5,2910.0,8.127817944457021
1334-PDUKM,1,1370.1056303840842,48,Female,1,0,One Year,68,Offer A,Credit Card,86.45,5762.95,15,663.68,6576.63,1,0,0,0,0,1,0,1,1,5,5,0,0,48+ Months,96.71514705882353,0.876277059831555,1,3,5878.6,8.791429777067293
9000-PLFUZ,2,803.9697929065908,70,Female,1,0,Two Year,60,No Offer,Credit Card,49.45,2907.55,22,0.0,2947.55,1,1,1,0,0,0,0,1,1,3,3,0,1,48+ Months,49.12583333333334,0.9864294074740039,0,4,2967.0,7.989068803071917
2144-ESWKO,0,1262.828546448749,47,Male,0,0,One Year,43,No Offer,Credit Card,35.2,1463.7,4,0.0,1463.7,1,0,0,0,0,1,1,0,0,0,3,1,1,24-48 Months,34.03953488372093,1.0,0,3,1513.6000000000001,7.289405722324261
5857-TYBCJ,2,1525.6581486011517,72,Male,1,0,Two Year,44,Offer B,Bank Withdrawal,89.2,4040.2,30,644.6,4684.8,1,1,0,0,0,1,0,0,1,6,4,1,1,24-48 Months,106.47272727272728,0.8624060792349726,1,3,3924.8,8.45229193783254
6242-MBHPK,2,1149.28833239047,67,Female,1,0,One Year,23,No Offer,Bank Withdrawal,95.1,2326.05,12,963.24,3289.29,1,1,1,1,0,0,1,0,1,1,3,1,1,12-24 Months,143.01260869565218,0.7071586877411236,1,5,2187.2999999999997,8.098730985771454
4418-LZMSV,0,343.7658659066633,56,Male,1,1,Month-to-Month,13,No Offer,Bank Withdrawal,61.8,750.1,56,365.95,1116.05,1,0,0,0,1,1,0,1,1,8,3,1,0,12-24 Months,85.85,0.6721025043680839,0,4,803.4,7.018446560824764
4086-WITJG,0,1858.5361624886082,53,Male,1,1,Two Year,71,Offer A,Credit Card,19.7,1301.1,0,1055.06,2356.16,0,0,0,0,0,0,0,0,1,8,5,0,0,48+ Months,33.18535211267606,0.5522120738829281,0,0,1398.7,7.765212783534185
4565-NLZBV,2,405.39267147941814,33,Female,1,0,Two Year,71,No Offer,Bank Withdrawal,24.65,1710.15,0,3079.27,4789.42,0,0,0,0,0,0,0,0,1,5,4,0,1,48+ Months,67.45661971830987,0.3570682880181734,0,0,1750.1499999999999,8.474373369233295
7691-KGKGP,2,47.72127429561874,31,Male,1,1,Month-to-Month,53,Offer B,Credit Card,65.0,3363.8,19,111.83,3475.63,1,1,0,0,1,0,0,1,1,9,3,1,0,48+ Months,65.57792452830189,0.9678245382851455,0,4,3445.0,8.153818712770615
1114-CENIM,2,319.1901403935765,43,Male,0,1,Month-to-Month,54,No Offer,Credit Card,55.0,3092.65,16,361.8,3454.45,1,0,0,0,0,0,0,1,0,0,1,1,1,48+ Months,63.971296296296295,0.8952655270737745,0,2,2970.0,8.147707973740754
4833-QTJNO,1,73.04189240383766,66,Male,1,0,Month-to-Month,67,No Offer,Bank Withdrawal,83.85,5588.8,20,3008.3,8597.1,1,0,0,0,0,0,1,1,1,10,3,1,0,48+ Months,128.31492537313434,0.6500796780309639,1,3,5617.95,9.059296527600361
5143-WMWOG,0,1207.6887938022264,62,Male,0,0,Month-to-Month,1,No Offer,Bank Withdrawal,19.95,19.95,0,17.61,37.56,0,0,0,0,0,0,0,0,0,0,2,0,0,0-12 Months,37.56,0.5311501597444089,0,0,19.95,3.652215469742345
2805-EDJPQ,1,1413.7877582868887,45,Female,1,0,One Year,56,No Offer,Credit Card,99.75,5608.4,19,1149.68,6758.08,1,0,1,1,1,1,0,1,1,9,4,1,1,48+ Months,120.67999999999999,0.8298806761683791,1,6,5586.0,8.818642065100732
2960-NKRSO,2,2063.38686704261,60,Male,0,0,Month-to-Month,24,No Offer,Bank Withdrawal,85.95,2107.15,24,228.72,2335.87,1,0,0,0,1,1,0,1,0,0,3,1,1,24-48 Months,97.32791666666667,0.9020835919807182,1,4,2062.8,7.756567706119568
7299-GNVPL,2,2008.3304662193725,19,Female,1,1,Month-to-Month,23,No Offer,Mailed Check,84.4,1936.85,82,626.52,2563.37,1,0,0,0,1,0,1,1,1,5,3,1,0,12-24 Months,111.45086956521739,0.7555873713119838,1,4,1941.2,7.8494681134017155
4525-VZCZG,1,1097.0391021852056,58,Male,0,1,One Year,54,No Offer,Bank Withdrawal,105.85,5826.65,11,1130.22,6966.87,1,1,1,1,1,0,1,1,0,0,4,0,1,48+ Months,129.01611111111112,0.836336834188093,1,7,5715.9,8.849064861641882
3387-VATUS,0,299.65673303946096,44,Male,0,0,Month-to-Month,5,Offer E,Bank Withdrawal,94.85,462.8,19,200.75,663.55,1,1,1,1,0,0,0,0,0,0,3,1,1,0-12 Months,132.70999999999998,0.6974606284379474,1,4,474.25,6.499110119867342
3884-HCSWG,0,874.8749273241842,51,Female,0,0,Month-to-Month,17,No Offer,Bank Withdrawal,70.0,1144.5,17,130.22,1354.72,1,0,0,0,0,0,0,0,0,0,1,0,1,12-24 Months,79.68941176470588,0.8448240226762725,0,1,1190.0,7.212087957502896
2144-BFDSO,1,2254.747376677172,70,Female,1,0,Month-to-Month,50,Offer B,Bank Withdrawal,108.75,5431.9,2,459.0,5890.9,1,1,1,1,0,1,1,1,1,1,3,1,0,48+ Months,117.818,0.9220832130913782,1,7,5437.5,8.681333805272844
4547-FZJWE,2,1247.2050581532947,24,Male,1,0,One Year,55,No Offer,Credit Card,59.45,3157.0,69,1989.35,5186.35,1,0,1,1,0,0,1,0,1,5,4,0,0,48+ Months,94.29727272727273,0.6087132569147858,0,4,3269.75,8.553978248458238
7593-JNWRU,0,570.5623556857895,61,Male,1,1,Month-to-Month,6,Offer E,Bank Withdrawal,44.6,260.8,21,295.2,556.0,1,0,0,0,0,0,0,0,1,5,2,1,1,0-12 Months,92.66666666666667,0.4690647482014389,0,1,267.6,6.322565239927284
3027-ZTDHO,0,1075.5674319890286,21,Male,0,0,Month-to-Month,1,Offer E,Bank Withdrawal,89.9,89.9,53,32.85,122.75,1,1,1,1,0,0,0,0,0,0,1,1,1,0-12 Months,122.75,0.7323828920570266,1,4,89.9,4.8182634014487995
5854-KSRBJ,2,2255.4194722043185,31,Male,1,1,Two Year,70,Offer A,Credit Card,25.4,1782.05,0,653.1,2435.15,0,0,0,0,0,0,0,0,1,10,4,0,0,48+ Months,34.78785714285714,0.7318029690162823,0,0,1778.0,7.798174203288721
8454-AATJP,1,3507.2333985594796,41,Female,0,0,Two Year,72,Offer A,Credit Card,115.05,8405.0,15,1411.2,9816.2,1,1,1,1,1,1,1,1,0,0,3,1,0,48+ Months,136.3361111111111,0.8562376479696827,1,8,8283.6,9.191891228307654
7524-VRLPL,1,2526.065427050041,71,Male,0,0,Two Year,69,Offer A,Credit Card,74.1,5031.0,10,921.84,5952.84,1,0,1,1,1,1,1,0,0,0,3,1,0,48+ Months,86.27304347826087,0.8451428225855222,0,6,5112.9,8.691791668524017
0156-FVPTA,0,1209.6786166096203,48,Male,1,0,Month-to-Month,22,Offer D,Bank Withdrawal,54.2,1152.7,21,599.28,1751.98,1,0,0,0,1,0,1,0,1,1,2,1,1,12-24 Months,79.63545454545455,0.6579413006997797,0,3,1192.4,7.4690724758430305
7426-WEIJX,1,2757.047495790518,71,Male,1,1,Two Year,60,No Offer,Bank Withdrawal,80.95,4859.1,11,1093.8,5903.37,1,0,0,0,0,0,1,0,1,10,4,1,1,48+ Months,98.3895,0.8231061241290992,1,2,4857.0,8.68344803369336
4160-AMJTL,0,799.975990402791,74,Female,0,0,Month-to-Month,8,No Offer,Bank Withdrawal,19.65,164.3,0,223.6,387.9,0,0,0,0,0,0,0,0,0,0,2,0,0,0-12 Months,48.4875,0.4235627739108018,0,0,157.2,5.963322241161702
4115-UMJFQ,2,1482.5484885682074,37,Male,0,0,One Year,69,No Offer,Bank Withdrawal,35.75,2492.25,19,0.0,2642.25,1,0,0,0,0,1,0,1,0,0,5,0,1,48+ Months,38.29347826086956,0.9432302015327846,0,3,2466.75,7.8797644996126355
0877-SDMBN,1,400.8089693702632,20,Female,0,0,One Year,54,No Offer,Bank Withdrawal,103.95,5639.05,82,2347.38,7986.43,1,1,1,1,0,1,1,0,0,0,3,1,1,48+ Months,147.89685185185186,0.7060789363958615,1,6,5613.3,8.985624334954117
3957-HHLMR,1,2457.643669311289,50,Female,1,0,One Year,70,Offer A,Bank Withdrawal,65.2,4543.15,12,2080.4,6623.55,1,0,1,1,0,0,1,0,1,1,3,1,0,48+ Months,94.62214285714286,0.6859086139607914,0,4,4564.0,8.798537724019146
3644-QXEHN,0,1439.4170479553318,60,Male,1,1,Month-to-Month,13,Offer D,Bank Withdrawal,97.0,1334.45,19,572.65,1907.1,1,1,1,1,0,1,0,0,1,1,3,1,0,12-24 Months,146.7,0.6997273346966599,1,5,1261.0,7.553863261536296
9689-PTNPG,0,931.3511175554422,42,Male,0,0,Month-to-Month,2,Offer E,Bank Withdrawal,80.25,144.55,30,78.06,232.61,1,1,0,0,0,0,0,0,0,0,1,0,1,0-12 Months,116.305,0.6214264219079145,1,2,160.5,5.453653058257005
7356-IWLFW,2,764.3517815784187,43,Male,1,1,Month-to-Month,46,Offer B,Bank Withdrawal,80.0,3769.7,16,253.92,4023.62,1,0,0,0,0,0,0,1,1,1,5,1,1,24-48 Months,87.47,0.9368926489081971,0,2,3680.0,8.300185775457877
8823-RLPWL,1,4191.375303541105,24,Female,1,0,Two Year,72,Offer A,Credit Card,110.65,8065.65,73,2967.12,11032.77,1,1,1,1,0,1,1,1,1,5,4,1,1,48+ Months,153.23291666666668,0.7310630059359525,1,7,7966.8,9.308715848953169
9107-UKCKY,1,2118.711758710203,36,Male,1,0,One Year,61,Offer B,Bank Withdrawal,79.8,4914.8,5,1700.68,6685.48,1,1,1,1,0,1,0,1,1,7,5,0,1,48+ Months,109.59803278688524,0.735145419625816,0,6,4867.8,8.807842856206905
3705-PSNGL,0,1240.7600934728043,49,Male,0,0,One Year,45,Offer B,Bank Withdrawal,20.4,930.45,0,1143.0,2073.45,0,0,0,0,0,0,0,0,0,0,3,0,1,24-48 Months,46.07666666666666,0.44874484554727634,0,0,917.9999999999999,7.637451337289161
8294-UIMBA,2,1154.772321630837,64,Female,0,0,One Year,30,No Offer,Bank Withdrawal,94.4,2638.1,27,80.1,2718.2,1,1,1,1,1,0,0,0,0,0,5,1,1,24-48 Months,90.60666666666665,0.9705319696858216,1,5,2832.0,7.908092998381906
7163-OCEQI,0,2251.633485362837,64,Male,1,1,One Year,22,No Offer,Credit Card,78.65,1663.75,11,795.3,2459.05,1,1,1,1,1,1,0,0,1,6,3,1,1,12-24 Months,111.775,0.6765824200402594,0,6,1730.3000000000002,7.8079369539231065
2798-NYLMZ,1,2964.116391919002,29,Male,1,0,Two Year,71,Offer A,Credit Card,108.55,7616.0,73,2269.87,9885.87,1,1,1,1,1,1,1,0,1,10,3,1,1,48+ Months,139.23760563380281,0.7703924894824633,1,7,7707.05,9.198962893231748
